key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
229,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,"","","",0,0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
230,"f1p2_3","地衣宫演习场",1,"群狼盛宴 (4对4 / 段位赛)",True,0,0,0,110,"ContentMemberType#6",3,1,0,0,0,30,70,0,0,False,False,False,True,True,0,False,False,True,False,False,False,True,"群狼盛宴 (4对4 / 段位赛)","对战","过去曾经是关押偷猎者以及森林纵火魔等重犯的监狱。其看守的诨名“托托·拉克”取自传说中拥有一千张巨口的魔物，并且据说这名看守经常对囚犯施以残酷的拷问和严厉的惩罚。

在30多年前，当时的幻术皇以“违反人道”的名义彻底封锁了这座令人生畏的监狱。然而，在失去了管理者之后，地下的牢狱如今已经变成了魔物筑巢群生的废墟……",4022,0,"ui/icon/112000/112218.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,"","","",0,0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,"","","",0,0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
233,"f1p2_5","地衣宫演习场",1,"群狼盛宴 (地衣宫演习场：自定赛)",True,0,0,0,110,"ContentMemberType#14",0,0,0,0,0,30,70,0,0,False,False,False,False,False,0,True,False,True,False,False,False,True,"群狼盛宴 (地衣宫演习场：自定赛)","对战","当手中的幸福未来突然从指缝间滑落时，人们都会去构想一个新的未来吗？不，恐怕只有内心坚强的人和受到友人支持的人才会放下过去继续前进吧。

对于那些内心脆弱的人和孤身一人的人来说又会如何呢？他们可能便会迷失了自己的方向，在通往惨剧的路上越走越远。这一切，都始于一封普通的信……",4025,33,"ui/icon/112000/112284.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,"a2fh_2","云冠群岛",2,"PartyContent#7",False,1,0,0,108,"ContentMemberType#16",0,0,1,67205,0,60,60,179,0,True,True,True,False,False,4,False,False,True,False,False,False,True,"云冠群岛丰饶神福地","","",6007,7,"ui/icon/112000/112222.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,"e3d1","紫水宫",1,"海底宫殿紫水宫",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,63,64,0,0,False,True,True,False,False,1,True,False,True,False,False,False,True,"海底宫殿紫水宫","迷宫挑战","",50,59,"ui/icon/112000/112227.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,"g3d3","星导寺",1,"修行古刹星导寺",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,70,70,280,340,False,True,True,False,False,1,True,False,True,False,False,False,True,"修行古刹星导寺","迷宫挑战","",51,65,"ui/icon/112000/112233.tex",0,-1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,"ec005","黄金港",1,"鱼道现身！",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,1,63,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"鱼道现身！","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,"o3d1","妖歌海",1,"漂流海域妖歌海",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,61,62,0,0,False,True,True,False,False,1,True,False,True,False,False,False,True,"漂流海域妖歌海","迷宫挑战","",52,58,"ui/icon/112000/112226.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,"g3fb","阿拉米格王立飞空艇着陆场",1,"神龙歼灭战",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,280,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"神龙歼灭战","讨伐歼灭战","",2042,132,"ui/icon/112000/112244.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,"e3d2","巴儿达木霸道",1,"试炼行路巴儿达木霸道",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,65,66,0,0,False,True,True,False,False,1,True,False,True,False,False,False,True,"试炼行路巴儿达木霸道","迷宫挑战","",53,60,"ui/icon/112000/112228.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,"e3d3","多玛王城",1,"解放决战多玛王城",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,67,68,0,0,False,True,True,False,False,1,True,False,True,False,False,False,True,"解放决战多玛王城","迷宫挑战","",54,61,"ui/icon/112000/112229.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,"g3d1","帝国白山堡",1,"巨炮要塞帝国白山堡",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,69,70,0,290,False,True,True,False,False,1,True,False,True,False,False,False,True,"巨炮要塞帝国白山堡","迷宫挑战","",55,62,"ui/icon/112000/112230.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,"e3fa","宝物殿",1,"须佐之男歼灭战",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,63,64,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"须佐之男歼灭战","讨伐歼灭战","",2043,130,"ui/icon/112000/112242.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,"e3fa_2","宝物殿",1,"须佐之男歼殛战",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,300,0,False,True,True,False,False,1,True,False,True,False,False,False,True,"须佐之男歼殛战","讨伐歼灭战","在第五星历末期，魔法文明获得了前所未有的发展，无限城凭借白魔法的力量也达到了繁荣的巅峰。然而，“黑暗使者”的降临却令一切美好生活化为泡影……在一场激烈的战斗过后，尽管魔法师成功将其封印，可城市也遭到了重创，以至于失去了在第六灵灾中生存下来的力量……

在之后的很长一段时间内，森林元灵的力量将无限城的踪迹隐藏了起来，可是第七灵灾的降临却打破了封印，黑暗将会再次降临吗？",2044,150,"ui/icon/112000/112245.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,"e0182","禁忌城邦玛哈",1,"抵御之力",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"抵御之力","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,"ec006","太阳神草原",1,"那达慕",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,1,68,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"那达慕","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,"g3d2","阿拉米格",1,"鏖战红莲阿拉米格",False,2,0,0,108,"ContentMemberType#2",0,0,0,0,0,70,70,280,310,False,True,True,False,False,1,True,False,True,False,False,False,True,"鏖战红莲阿拉米格","迷宫挑战","",56,63,"ui/icon/112000/112231.tex",0,-1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,"e0184","罗塔诺海",1,"海都路人身首异",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,54,56,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"海都路人身首异","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,"e0185","库尔札斯西部高地",1,"极恶之人木枯",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,60,62,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"极恶之人木枯","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,"e0186","黄金港",1,"松叶门外之变",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,65,67,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"松叶门外之变","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,"e0187","红玉海",1,"决战龟甲岛",False,2,0,0,108,"ContentMemberType#1",0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,"决战龟甲岛","任务战斗","",0,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,"z3o2","德尔塔幻境1",1,"欧米茄时空狭缝 德尔塔幻境1",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,295,0,False,True,True,False,False,1,True,False,True,False,False,False,True,"欧米茄时空狭缝 德尔塔幻境1","大型任务","成功打破高功率魔导结界，也就意味着成功打开了通往帝国南方堡中心的道路。坐落在中心的天幕魔导城就在眼前，战斗也越来越接近尾声。

帝国军的抵抗十分顽强，尽管艾欧泽亚同盟军在劳班总帅的指挥下逐渐缩小了包围圈，可是仍然无法加快推进的速度。究极神兵即将启动，一分一秒都要争取。现在只能先行依靠西德的飞空艇以小规模部队强行突破了，一定要尽快赶到地下工厂破坏究极神兵！",3048,67,"ui/icon/112000/112234.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
